Provided by DonMortelli | diamondhand#5477
https://discord.com/channels/892203409418092615/892216846583988264/971418914263302224

Show Uptime Results for block  267126 : 
┌─────────┬────────────────────────────────────────┬──────────────────┬────────┬────────┬──────────────────────┬─────────────────────────────┐
│ (index) │                  name                  │ firstSignedBlock │ signed │ missed │     totalUptime      │ UptimeSinceFirstSignedBlock │
│   147   │                 chicha                 │        12        │ 73924  │ 193200 │  27.674039023075423  │      27.67528227859475      │
│   148   │               crypto20m                │        12        │ 70715  │ 196409 │  26.472724277863463  │      26.47391356434754      │
│   149   │                Cyberili                │       1038       │ 70132  │ 196992 │  26.254473577814046  │      26.35689213261878      │
│   150   │              armstrongerm              │        12        │ 68598  │ 198526 │  25.680208442521074  │     25.681362125250832      │
│   151   │              CryptoGarik               │        23        │ 68374  │ 198750 │  25.59635225588116   │      25.59855635134275      │
│   152   │                HorsPul                 │      43954       │ 66795  │ 200329 │  25.005241011664992  │     29.930098131469283      │
│   153   │              Provalidator              │        12        │ 63753  │ 203371 │  23.866444048456895  │     23.867516247866064      │
│   154   │                 silent                 │      16864       │ 63011  │ 204113 │  23.588670430212183  │      25.17821465675697      │
│   155   │             KingValidator              │      42227       │ 60713  │ 206411 │  22.72839580120094   │     26.995913684931324      │
│   156   │                RedHead                 │        12        │ 57569  │ 209555 │  21.551414324433594  │     21.552382521189614      │
│   157   │                 erkan                  │       660        │ 57250  │ 209874 │  21.431994130066933  │     21.485078659781433      │
│   158   │              Noderunners               │       987        │ 56496  │ 210628 │  21.14972821610937   │     21.228164441622173      │
│   159   │                Staketab                │        12        │ 55598  │ 211526 │  20.81355475359758   │      20.81448980203061      │
│   160   │                Vixello                 │        42        │ 55513  │ 211611 │  20.78173432563154   │     20.785002358826127      │
│   161   │               NodesGuru                │        12        │ 55233  │ 211891 │  20.67691409233165   │      20.67784300218635      │
│   162   │                duality                 │       542        │ 52289  │ 214835 │  19.574804210778513  │     19.614602636337036      │
│   163   │             Blockscope 🌱              │        12        │ 51931  │ 215193 │  19.44078405534508   │     19.441657432088412      │
│   164   │                 kalmi4                 │        12        │ 51589  │ 215535 │  19.312753627528785  │     19.313621252508312      │
│   165   │                 SECARD                 │      11603       │ 50666  │ 216458 │  18.96722121561522   │     19.828507245979782      │
│   166   │                 KosMos                 │       1174       │ 50359  │ 216765 │  18.85229331696141   │     18.935514194397445      │
│   167   │                lux8.net                │        12        │ 49193  │ 217931 │  18.41579191686258   │     18.416619245859415      │
│   168   │                TAKESHI                 │       539        │ 47009  │ 220115 │  17.598194097123432  │     17.633775343699007      │
│   169   │              Khristian82               │      47562       │ 45813  │ 221311 │  17.150461957742472  │      20.86563248649584      │
│   170   │               Stake-Take               │       1131       │ 45109  │ 222015 │  16.88691394258846   │      16.95871695871696      │
│   171   │                gloreix                 │       1128       │ 44308  │ 222816 │  16.58705320375556   │     16.657393344260814      │
│   172   │   ✅ CryptoCrew Validators #IBCgang    │       729        │ 42717  │ 224407 │  15.991449663826536  │     16.035210871074906      │
│   173   │                 furkan                 │       3455       │ 41720  │ 225404 │  15.618214761683712  │     15.822868824169698      │
│   174   │                hermione                │       2862       │ 41618  │ 225506 │  15.580030248124466  │     15.748764483732053      │
│   175   │              Doma🏠Nodes               │        12        │ 41157  │ 225967 │  15.407451221155716  │      15.40814340052113      │
│   176   │                  tom                   │       929        │ 40427  │ 226697 │  15.13416989862386   │     15.186986983226582      │
│   177   │               Stake Here               │       4167       │ 37805  │ 229319 │  14.152603285365597  │     14.376875306609067      │
│   178   │             Validator.run              │      10921       │ 35685  │ 231439 │  13.358964376094995  │     13.928408332455122      │
│   179   │              Crypto Plant              │       8051       │ 35497  │ 231627 │  13.288585076593641  │     13.701543580380818      │
│   180   │            POSTCAPITALIST🎩            │       4508       │ 34710  │ 232414 │  12.993965349425734  │     13.217016480336309      │
│   181   │                DELIGHT                 │        12        │ 27720  │ 239404 │  10.377203096689177  │      10.37766929228189      │
│   182   │             Brightlystake              │        12        │ 26684  │ 240440 │  9.989368233479581   │      9.989817005600647      │
│   183   │               Jaha_valid               │      17189       │ 25926  │ 241198 │  9.705604887617735   │     10.373097005221357      │
│   184   │               AmsterBoy                │      48365       │ 23809  │ 243315 │  8.913089052275348   │     10.883666500578261      │
│   185   │               Imperator                │       912        │ 23035  │ 244089 │  8.623335978796364   │      8.652878157258126      │
│   186   │                 Stakin                 │        12        │ 22738  │ 244386 │  8.512151659903266   │      8.512534068106262      │
│   187   │                yurally                 │      56004       │ 21286  │ 245838 │  7.968583878648118   │     10.082417582417582      │
│   188   │                 p3810                  │        12        │ 18071  │ 249053 │   6.76502298557973   │     6.7653269040702035      │
│   189   │                  prem                  │      29223       │ 17211  │ 249913 │  6.443075126158638   │      7.234521922984771      │
│   190   │                 AlexM                  │      28359       │ 16320  │ 250804 │  6.109522169479343   │      6.835172659309363      │
│   191   │               ☉ Mercury                │       1236       │ 15516  │ 251608 │  5.808538356718228   │      5.835539776146348      │
│   192   │                davaymne                │       2225       │ 15031  │ 252093 │  5.626974738323774   │      5.674238105844114      │
│   193   │               archebald                │       1961       │ 14903  │ 252221 │  5.579056917386682   │      5.620316560002716      │
│   194   │                babadum                 │       689        │ 13166  │ 253958 │  4.928797112951288   │     4.9415429654512355      │
│   195   │              2xStake.com               │       4653       │ 11258  │ 255866 │  4.214522094607747   │      4.289235763189076      │
│   196   │              HeartyDragon              │       861        │ 11101  │ 256023 │  4.1557478923645945  │      4.16918610546715       │
│   197   │               HelloWorld               │      73250       │ 10748  │ 256376 │  4.023599526811518   │      5.543806802356169      │
│   198   │              carpediem06               │       961        │ 10232  │ 256892 │  3.830430811158862   │     3.8442608476760483      │
│   199   │               vkwestnode               │       1387       │  9820  │ 257304 │  3.6761953250175945  │      3.695383029085148      │
│   200   │               Garuda 🦅                │      44958       │  9422  │ 257702 │  3.5272008505413215  │      4.240972966160439      │
│   201   │               StakePool                │       1009       │  8491  │ 258633 │  3.178673574819185   │      3.19072581402777       │
│   202   │                 erke2                  │       4777       │  7409  │ 259715 │  2.7736182447103217  │      2.824122250302081      │
│   203   │               AVIAONE ✅               │      24788       │  7409  │ 259715 │  2.7736182447103217  │     3.0573253664333815      │
│   204   │              CarwynPriddy              │      70049       │  7281  │ 259843 │  2.7257004237732287  │     3.6945325383737155      │
│   205   │           ubuntu-8gb-fsn1-1            │       1415       │  6510  │ 260614 │  2.4370704242224583  │     2.4500487375286495      │
│   206   │              archway_dman              │       3534       │  6088  │ 261036 │   2.27909135832048   │     2.3096475587086003      │
│   207   │               ConaStarks               │       1823       │  5217  │ 261907 │  1.953025561162606   │      1.966445659835432      │
